Station,Code,In station_base,In output,Shared by both,shared_by_all_three,in_sh_price_info,lng,lat
衡水北,IHP,True,True,True,True,True,115.675371,37.772869
永川东,WMW,True,True,True,True,True,105.949554,29.37112
金月湾,PYQ,True,True,True,False,False,115.027939,30.043133
达州,RXW,True,True,True,True,True,107.45314,31.198062
曲阜东,QAK,True,True,True,True,True,117.068791,35.556828
华山北,HDY,True,True,True,True,True,110.099098,34.581432
鹤立,HOB,True,True,True,False,False,130.292038,47.05283
黄平,,True,False,False,False,False,108.10782287474191,26.875432135437418
顺义,SOP,True,True,True,False,False,116.645481,40.12586
东镇,DNV,True,True,True,False,False,111.312622,35.427555
延安,YWY,True,True,True,True,True,109.481078,36.557077
华城,VCQ,True,True,True,False,False,115.625168,24.07089
沿河城,YHP,True,True,True,False,False,108.5104775397904,28.570101680094822
古源,,True,False,False,False,False,124.316208,50.933418
龙沟,LGJ,True,True,True,False,False,102.907341,37.324139
清涧县,QNY,True,True,True,False,False,109.998324,37.166882
开封北,KBF,True,True,True,True,True,114.261521,34.839294
景德镇北,JDG,True,True,True,True,True,117.242061,29.338732
淮安南,AMH,True,True,True,False,False,119.093468,33.590599
井冈山,JGG,True,True,True,True,True,114.297923,26.728312
西宁,XNO,True,True,True,True,True,101.813308,36.620382
阳泉北,YPP,True,True,True,True,True,113.438597,38.114227
滁州北,CUH,True,True,True,True,True,118.327753,32.308051
隆安东,IDZ,True,True,True,False,False,107.705828,23.135262
偏岭,PNT,True,True,True,False,False,123.978302,41.388283
黄柏,HBL,True,True,True,False,False,126.341232,41.337578
古田,GTS,True,True,True,False,False,118.623027,26.429124
资中,ZZW,True,True,True,False,False,104.864118,29.767719
凌源,LYD,True,True,True,False,False,119.382188,41.235914
辰清,CQB,True,True,True,False,False,127.238724,49.141682
松山湖北,KUQ,True,True,True,False,False,123.44998790262696,41.82008709824744
土牧尔台,TRC,True,True,True,False,False,113.14418,41.851112
上杭,JBS,True,True,True,False,False,116.737473,25.182423
临邑,LUK,True,True,True,False,False,116.844558,37.312959
小西庄,XXP,True,True,True,False,False,114.629356,39.401882
中宁南,ZNJ,True,True,True,False,False,105.617142,37.335379
三营,OEJ,True,True,True,False,False,106.148315,36.290684
来舟,LZS,True,True,True,False,False,117.986946,26.625326
宝坻,BPP,True,True,True,False,False,117.335833,39.715808
许昌北,,True,False,False,False,False,113.840516,34.069897
南阳,NFF,True,True,True,True,True,112.512467,32.998912
开江,KAW,True,True,True,False,False,107.801629,30.913771
图里河,TEX,True,True,True,False,False,121.674248,50.482723
文昌,WEQ,True,True,True,False,False,110.737571,19.606002
平度,PAK,True,True,True,False,False,119.884762,36.761961
茄子溪,,True,False,False,False,False,106.504761,29.425606
龙口市,UKK,True,True,True,False,False,120.477813,37.646108
白旗,BQP,True,True,True,False,False,117.672348,41.158985
曹妃甸港,PGP,True,True,True,False,False,118.461324,39.276258
虢镇,GZY,True,True,True,False,False,107.363556,34.363224
暖泉,NQJ,True,True,True,False,False,104.048454,36.026428
余粮堡,YLD,True,True,True,False,False,121.968788,43.44043
万发屯,WFB,True,True,True,False,False,127.121239,46.535011
麓谷,BNQ,True,True,True,False,False,112.8709257855126,28.254048830597544
首山,SAT,True,True,True,False,False,123.072586,41.221611
曾口,ZKE,True,True,True,False,False,106.874184,31.766741
花园口,HYT,True,True,True,False,False,113.720757,34.878941
乌海西,WXC,True,True,True,False,False,106.738771,39.455278
水洋,OYP,True,True,True,False,False,113.328224,36.463367
美兰,MHQ,True,True,True,False,False,110.46137,19.941565
桃山,TAB,True,True,True,False,False,130.979516,45.782269
沙河市,VOP,True,True,True,False,False,114.497477,36.861102
吉文,JWX,True,True,True,False,False,123.20977,50.589146
黄土店,HKP,True,True,True,False,False,116.363472,40.069622
鲁番,LVM,True,True,True,False,False,104.528008,25.614721
牟平,MBK,True,True,True,False,False,121.651218,37.423773
雁石南,YMS,True,True,True,False,False,117.150528,25.24576
白银哈尔,,True,False,False,False,False,104.138559,36.544756
曲靖,QJM,True,True,True,True,True,103.791922,25.526097
大雁,DYX,True,True,True,False,False,120.552208,49.232239
双辽,ZJD,True,True,True,False,False,123.518386,43.493466
燕郊,AJP,True,True,True,False,False,116.825684,39.941711
西丰,XFT,True,True,True,False,False,124.707384,42.734404
东兴,,True,False,False,False,False,107.97138,21.546235
盐津北,,True,False,False,False,False,104.242349,28.077922
立志,LZX,True,True,True,True,True,124.570473,45.994514
博乐,BOR,True,True,True,False,False,82.12021701117435,44.90826081807397
百里峡,AAP,True,True,True,False,False,115.393196,39.683826
仪征,UZH,True,True,True,False,False,119.150768,32.314607
常庄,CVK,True,True,True,False,False,117.89006,36.322731
罗山,LRN,True,True,True,False,False,114.532125,32.178602
通榆,KTT,True,True,True,False,False,123.0828053457624,44.81054687138528
七龙星,,True,False,False,False,False,106.438301,29.230965
龙池,,True,False,False,False,False,103.303673,29.431099
上海南,SNH,True,True,True,True,True,121.431604,31.15197
日喀则,RKO,True,True,True,False,False,88.915041,29.22089
大民屯,,True,False,False,False,False,123.96244,47.256195
旗下营南,QNC,True,True,True,False,False,112.165573,40.983284
悬钟,XRP,True,True,True,False,False,113.578011,36.659882
临城,UUP,True,True,True,False,False,114.570907,37.533932
北碚,BPW,True,True,True,False,False,106.43969,29.81959
遂宁,NIW,True,True,True,True,True,105.543072,30.542065
阜新南,FXD,True,True,True,True,True,121.637714,41.987055
子长,ZHY,True,True,True,False,False,109.747957,37.15258
安靖,PYW,True,True,True,False,False,104.036934,30.736984
高台,GTJ,True,True,True,False,False,99.788684,39.269191
福海,FHR,True,True,True,False,False,87.462637,47.122427
榆次,YCV,True,True,True,False,False,112.731184,37.697375
北戴河,BEP,True,True,True,False,False,119.419937,39.85132
子洲,ZZY,True,True,True,True,True,109.952827,37.610873
营口,YKT,True,True,True,False,False,122.2658,40.685756
乌固诺尔,,True,False,False,False,False,119.327667,49.153877
惠州西,VXQ,True,True,True,False,False,114.362754,23.091893
上板城南,OBP,True,True,True,False,False,118.054024,40.831238
洞口,DKA,True,True,True,False,False,110.611768,27.095121
启东,QOU,True,True,True,False,False,121.65161296997168,31.862598953720205
天水南,TIJ,True,True,True,True,True,105.857885,34.548471
泊头,BZP,True,True,True,True,True,116.586702,38.061631
龙里,LLW,True,True,True,False,False,106.972857,26.448074
轮台,LAR,True,True,True,False,False,84.252156,41.777702
宿迁,,True,False,False,False,True,118.284849,33.831622
珠琳,ZOM,True,True,True,False,False,104.662964,23.990486
青岛西,QUK,True,True,True,True,True,120.332493,36.088521
半截河,,True,False,False,False,False,130.316589,46.947693
元氏,YSP,True,True,True,False,False,114.544064,37.759518
玉山,YNG,True,True,True,True,True,118.236038,28.659872
瑞金,RJG,True,True,True,True,True,116.055679,25.863932
郴州西,ICQ,True,True,True,True,True,112.970038,25.736628
青州市,QZK,True,True,True,True,True,118.503522,36.771352
界山,,True,False,False,False,False,128.652649,47.016483
林海,LXX,True,True,True,False,False,124.35746,51.578934
沭阳,FMH,True,True,True,False,False,118.764558,34.111806
双河市,,True,False,False,False,False,82.353656,44.840524
四会,AHQ,True,True,True,False,False,112.754809,23.270229
庙山,MSN,True,True,True,False,False,114.373543,30.412865
老府,UFD,True,True,True,False,False,118.273331,42.190067
彰武,ZWD,True,True,True,True,True,122.528483,42.386956
弋江,RVH,True,True,True,False,False,118.379087,31.249099
长汀镇,CDB,True,True,True,False,False,116.344067,25.828568
李石寨,LET,True,True,True,False,False,123.727524,41.817265
渠县,QRW,True,True,True,False,False,107.013309,30.805004
乐山北,UTW,True,True,True,False,False,103.575971,29.750107
八方山,FGQ,True,True,True,False,False,112.94614593634908,28.241758052837923
赣州西,,True,False,False,False,True,114.816419,25.819924
绥棱,SIB,True,True,True,False,False,127.082623,47.249065
凤州,FZY,True,True,True,False,False,106.65506,33.970039
七营,QYJ,True,True,True,False,False,106.144875,36.506176
大连西,GZT,True,True,True,False,False,121.608925,38.921715
弓棚子,GPT,True,True,True,False,False,126.312759,44.985294
乐都南,LVO,True,True,True,False,False,102.391583,36.467703
峰洞,,True,False,False,False,False,107.539917,25.536062
大林,DLD,True,True,True,False,False,122.807976,43.716091
兰岭,,True,False,False,False,False,130.712646,45.303413
沙坪坝,CYW,True,True,True,True,True,106.461239,29.554178
唐河,THF,True,True,True,True,True,112.850202,32.667063
鲁山,LAF,True,True,True,True,True,112.903506,33.74815
一面坡,YPB,True,True,True,False,False,128.080185,45.062534
瑞昌,RCG,True,True,True,False,False,115.671537,29.689534
堡子湾,,True,False,False,False,False,113.280235,40.35104
阿克陶,AER,True,True,True,False,False,75.976511,39.165508
珲春,HUL,True,True,True,False,False,130.40968143613028,42.90718911830234
乌海,WVC,True,True,True,False,False,106.806365,39.66965
长治,CZF,True,True,True,False,False,113.070557,36.188577
焉耆,YSR,True,True,True,False,False,86.546577,42.076199
汝箕沟,RQJ,True,True,True,False,False,96.641998,40.565804
昂昂溪,AAX,True,True,True,False,False,123.815043,47.162056
杨陵南,YEY,True,True,True,True,True,108.052691,34.253656
民族,,True,False,False,False,False,112.112274,40.909782
临江溪,,True,False,False,False,False,126.902368,41.803192
石峡子,SXJ,True,True,True,False,False,103.459435,37.614475
红彦,VIX,True,True,True,False,False,124.982147,49.513683
泰州,UTH,True,True,True,True,True,119.9807,32.528835
卡伦,,True,False,False,False,False,125.555763,44.022591
耒阳,LYQ,True,True,True,False,False,112.822996,26.404344
信丰,EFG,True,True,True,False,False,114.907126,25.397969
柴岗,CGT,True,True,True,False,False,125.125008,44.560146
沙岭,,True,False,False,False,False,129.478806,47.017803
厦门北,XKS,True,True,True,True,True,118.074013,24.636101
石人,SRL,True,True,True,False,False,115.691467,39.640331
复盛,FAW,True,True,True,False,False,106.79808,29.653971
祥云西,EXM,True,True,True,False,False,100.56144,25.447215
娘子关,NIP,True,True,True,False,False,113.880051,37.962341
崇仁,CRG,True,True,True,False,False,116.058637,27.773913
广水,GSN,True,True,True,False,False,114.03712,31.631296
福利区,FLJ,True,True,True,False,False,110.599327,24.825079
通北,TBB,True,True,True,False,False,126.761284,47.768135
杜尔伯特,TKX,True,True,True,True,True,124.446259,46.865974
阳城,YNF,True,True,True,False,False,112.492799,35.492326
石柱县,OSW,True,True,True,True,True,108.097557,29.965215
西哲里木,XRD,True,True,True,False,False,120.497711,45.557369
焦作,JOF,True,True,True,True,True,113.234918,35.22188
葵潭,KTQ,True,True,True,True,True,115.997932,23.063885
巩义,GXF,True,True,True,True,True,112.981076,34.760333
唐山,TSP,True,True,True,True,True,118.121582,39.624264
山丹,SDJ,True,True,True,False,False,101.074682,38.81295
余姚,YYH,True,True,True,True,True,121.160379,30.054497
盐城,AFH,True,True,True,True,True,120.174104,33.382301
长寿湖,CSE,True,True,True,False,False,107.204513,29.965627
旬阳北,XBY,True,True,True,False,False,109.298423,32.840949
玛纳斯,MSR,True,True,True,False,False,86.196128,44.24919
葡萄菁,PTW,True,True,True,False,False,89.205574,42.954433
亭林,,True,False,False,False,False,121.358482,30.894812
江都,UDH,True,True,True,True,True,119.578563,32.458643
当涂东,OWH,True,True,True,True,True,118.526182,31.561735
北流,BOZ,True,True,True,False,False,110.341437,22.695352
柯柯,,True,False,False,False,False,98.255791,36.984417
临川,LCG,True,True,True,False,False,116.254339,27.958926
安富镇,,True,False,False,False,False,105.466232,29.339523
霍邱,FBH,True,True,True,True,True,116.142659,32.054543
毛坝关,MGY,True,True,True,False,False,108.251221,32.342133
瓦窑田,WIM,True,True,True,False,False,104.653809,25.384079
忻州,XXV,True,True,True,True,True,112.746673,38.419944
小南海,,True,False,False,False,False,119.1761255105043,29.058815412546124
龙桥,LQU,True,True,True,False,False,117.463547,31.114202
富阳,FYU,True,True,True,True,True,119.923046,30.053477
清河,QIP,True,True,True,False,False,115.67439356764524,37.04637540161698
贺州,HXZ,True,True,True,True,True,111.539578,24.45471
大石头,DSL,True,True,True,False,False,128.502014,43.305779
太和东,,True,False,False,False,False,115.820883,33.33698
太和北,JYN,True,True,True,True,True,115.6275,33.180641
呼和浩特东,NDC,True,True,True,False,False,111.766247,40.849792
元谋西,,True,False,False,False,False,101.84728097087525,25.714275010793177
渭南,WNY,True,True,True,True,True,109.493929,34.484727
五寨,WZV,True,True,True,False,False,111.833679,38.917113
张桥,ZQY,True,True,True,False,False,109.402939,34.77166
上谷,,True,False,False,False,False,118.481361,40.79612
双龙山,,True,False,False,False,False,105.82593374446704,26.13249661176573
南丹,NDZ,True,True,True,False,False,107.557901,24.976223
陵水,LIQ,True,True,True,False,False,110.03304,18.536059
鄠邑,KXY,True,True,True,True,True,108.68613185282192,34.08612640780245
岳阳东,YIQ,True,True,True,True,True,113.207627,29.36609
明安,,True,False,False,False,False,109.80928,40.855488
北井子,BRT,True,True,True,False,False,116.920288,43.031727
白涧,BAP,True,True,True,False,False,115.288948,39.646488
宁武,NWV,True,True,True,False,False,112.319486,39.007036
宁乡,NXQ,True,True,True,False,False,112.580934,28.289259
灵宝,LBF,True,True,True,True,True,110.898484,34.509913
白石山,BAL,True,True,True,False,False,127.560951,43.582432
西大庙,XMP,True,True,True,False,False,117.97802,41.050594
龙川,LUQ,True,True,True,False,False,115.237415,24.112051
大杨树东,,True,False,False,False,False,124.660316,49.712128
谷城北,,True,False,False,False,True,111.637351653235,32.31169798268616
羊坪,,True,False,False,False,False,108.825172,27.172436
樟树东,ZOG,True,True,True,True,True,115.597912,27.963579
十家子,SJD,True,True,True,False,False,122.266357,42.104416
石龙,SLQ,True,True,True,False,False,112.90545522640038,33.90475426839687
新安县,XAF,True,True,True,False,False,112.154102,34.718338
河边,HBV,True,True,True,False,False,113.100822,38.60038
襄阳东,XWN,True,True,True,False,True,112.226965,32.096552
红光镇,IGW,True,True,True,False,False,103.944214,30.771435
随县,,True,False,False,False,False,113.299528,31.853833
豆沙关,,True,False,False,False,False,104.131287,28.024977
八面城,BMD,True,True,True,False,False,124.061554,43.209435
春湾,CQQ,True,True,True,False,False,111.948807,22.457245
建昌,JFD,True,True,True,False,False,119.82279,40.806286
樟木头,ZOQ,True,True,True,False,False,114.067719,22.901236
丹江口,,True,False,False,False,False,111.513127,32.540157
茂林,MLD,True,True,True,False,False,127.977066,46.768032
光明城,IMQ,True,True,True,True,True,113.953911,22.733006
宿州,OXH,True,True,True,True,True,116.995007,33.639118
邢台,XTP,True,True,True,True,True,114.492695,37.069913
大坝,DBJ,True,True,True,False,False,105.934265,38.024426
朝阳南,CYD,True,True,True,False,False,120.438302,41.520112
东庄,DZV,True,True,True,False,False,113.830231,39.266155
六枝,LIW,True,True,True,False,False,105.464592,26.225611
麻柳,,True,False,False,False,False,108.194969,32.298172
庙岭,MLL,True,True,True,False,False,129.665543,43.502663
普安,PAN,True,True,True,False,False,105.004065,25.509044
孙家,SUB,True,True,True,False,False,126.68293,45.6959
老营,LXL,True,True,True,False,False,126.360611,41.886253
大营子,DZD,True,True,True,False,False,120.331406,41.470482
读书铺,DPM,True,True,True,False,False,102.553925,24.947266
巴中,IEW,True,True,True,False,False,106.765147,31.873795
正镶白旗,ZXC,True,True,True,False,False,115.041266,42.281904
长冲,CCM,True,True,True,False,False,113.263672,27.374693
兴凯,EKB,True,True,True,False,False,132.073944,45.704365
黄羊镇,HYJ,True,True,True,False,False,103.16729,36.190327
赵城,ZCV,True,True,True,False,False,111.699173,36.381393
长兴,CBH,True,True,True,False,False,119.93686,31.132451
北滘,IBQ,True,True,True,False,False,113.263939,22.916031
疏勒,SUR,True,True,True,False,False,75.99471,39.382324
龙镇,LZA,True,True,True,False,False,126.715836,48.686237
原平,YPV,True,True,True,True,True,112.727846,38.719801
中卫,ZWJ,True,True,True,True,True,105.190614,37.52184
斜河涧,EEP,True,True,True,False,False,116.06637277014616,39.977217953234224
郑州东,ZAF,True,True,True,True,True,113.779371,34.759051
界首南,,True,False,False,False,True,115.330196,33.220071
白水江,BSY,True,True,True,False,False,106.0883892519383,33.58034468585334
株洲,ZZQ,True,True,True,True,True,113.15636,27.835896
刘家河,LVT,True,True,True,False,False,123.986794,40.671791
平峪,PYP,True,True,True,False,False,115.543808,39.667229
东戌,RXP,True,True,True,False,False,113.813339,36.692513
库车,KCR,True,True,True,False,False,83.016611,41.694637
三源浦,SYL,True,True,True,False,False,125.760193,42.05584
本溪,BXT,True,True,True,True,True,123.758762,41.295322
德安,DAG,True,True,True,False,False,115.76747,29.309879
灌水,GST,True,True,True,False,False,124.566353,40.862251
月山,YBF,True,True,True,False,False,113.055321,35.209644
泥溪,,True,False,False,False,False,116.887054,29.765816
玛纳斯湖,MNR,True,True,True,False,False,86.21702,44.304
锦州南,JOD,True,True,True,True,True,121.124772,41.016494
祁东北,QRQ,True,True,True,False,False,112.09644737847452,26.80599525519092
定西,DSJ,True,True,True,True,True,104.625326,35.592531
安庆沟,,True,False,False,False,False,117.1212827542562,30.53922247681024
赫尔洪得,,True,False,False,False,False,118.466499,49.20187
汇塘河,,True,False,False,False,False,106.923264,27.96871
长农,CNJ,True,True,True,False,False,103.417709,36.139141
沥林北,KBQ,True,True,True,False,False,114.238426,22.975706
东至,DCH,True,True,True,True,True,117.027727,30.172285
民乐,MBJ,True,True,True,False,False,100.838818,38.47346
长阳,CYN,True,True,True,False,False,110.850784,30.620071
胜利镇,OLB,True,True,True,False,False,112.874786,41.163494
介休,JXV,True,True,True,False,False,111.9189,37.01879
隆昌,LCW,True,True,True,False,False,105.281104,29.355314
达坂城,DCR,True,True,True,False,False,88.331291,43.348819
新华,XHB,True,True,True,False,False,114.4694384464064,38.057119539195526
西贺村,,True,False,False,False,False,117.556488,32.60215
麻山,MAB,True,True,True,False,False,130.540232,45.205396
七台河,QTB,True,True,True,False,False,130.901759,45.811482
官厅,GTP,True,True,True,False,False,115.589867,40.252174
前磨头,QMP,True,True,True,False,False,115.492615,37.795452
弥渡,MDF,True,True,True,False,False,100.423585,25.491118
那铺,NPZ,True,True,True,False,False,108.380676,22.41523
绍兴东,SSH,True,True,True,True,True,120.852132,30.053744
深圳坪山,IFQ,True,True,True,True,True,114.327138,22.708192
成都西,CMW,True,True,True,True,True,103.980105,30.684222
绕阳河,RHD,True,True,True,False,False,122.46479,41.795536
涟源,LAQ,True,True,True,True,True,111.675704,27.684735
阿龙山,ASX,True,True,True,False,False,121.88611687125324,51.69299884660377
怀仁,HRV,True,True,True,False,False,113.094827,39.828024
刘家店,UDT,True,True,True,False,False,126.315643,44.808846
永修,ACG,True,True,True,True,True,115.816433,29.020149
大元,DYZ,True,True,True,False,False,108.354248,22.482582
八角台,BTD,True,True,True,False,False,121.249733,41.287052
曲水县,QSO,True,True,True,False,False,90.743853,29.353059
板城,BUP,True,True,True,False,False,115.256432,39.61401
双流西,IQW,True,True,True,False,False,103.918643,30.542729
周口,ZKN,True,True,True,True,True,114.665071,33.578593
武山,WSJ,True,True,True,False,False,104.91977,34.721087
南桥,NQD,True,True,True,False,False,113.682854,27.861242
怀来,,True,False,False,False,False,115.57152474098396,40.384284518955695
白鸡坡,BBM,True,True,True,False,False,104.806839,26.438189
欧里,,True,False,False,False,False,123.240799,43.600742
圣浪,,True,False,False,False,False,128.51329,47.00074
木头营子,,True,False,False,False,False,120.133743,42.640808
古莲,GRX,True,True,True,False,False,122.353226,52.948273
建湖,AJH,True,True,True,True,True,119.79834,33.504988
平南南,PAZ,True,True,True,False,False,110.432591,23.418001
西渡,XDA,True,True,True,False,False,112.374702,26.965069
长庆桥,CQJ,True,True,True,False,False,122.839104,45.614731
前山,QXQ,True,True,True,False,False,113.526237,22.234268
安康,AKY,True,True,True,True,True,109.016136,32.712405
武昌,WCN,True,True,True,True,True,114.317221,30.530359
烟台南,YLK,True,True,True,True,True,121.392418,37.432222
许家屯,XJT,True,True,True,False,False,122.081192,40.040485
金杖子,JYD,True,True,True,False,False,119.50499,40.885395
抚松,FSL,True,True,True,False,False,127.2665,42.298753
程家,,True,False,False,False,False,113.858246,37.928734
广顺场,,True,False,False,False,False,105.525528,29.368647
绍兴北,SLH,True,True,True,True,True,120.537178,30.100256
八步,BBE,True,True,True,False,False,111.55863,24.4105
工农湖,GRT,True,True,True,False,False,130.28161728617408,47.32443029945841
阿克苏,ASR,True,True,True,False,False,80.306321,41.145645
达家沟,DJT,True,True,True,False,False,125.821938,44.65852
佛山,FSQ,True,True,True,False,False,113.103892,23.047819
南张村,,True,False,False,False,False,114.071663,37.997009
加南,,True,False,False,False,False,107.940926,24.191147
巢湖,CIH,True,True,True,True,True,117.89109,31.614361
二龙,RLD,True,True,True,False,False,119.265823,41.798828
庐江,UJH,True,True,True,False,False,117.177092,31.341066
豆罗,DLV,True,True,True,False,False,112.707886,38.30991
丰城南,FNG,True,True,True,False,False,115.76111,28.06845
苏州,SZH,True,True,True,True,True,120.610855,31.329669
双阳,OYT,True,True,True,False,False,125.641332,43.518716
尔赛河,,True,False,False,False,False,102.640587,28.397894
钟山西,ZAZ,True,True,True,False,False,111.332158,24.552654
凉水井,,True,False,False,False,False,110.561447,28.35043
榆树,YRT,True,True,True,False,False,126.533485,44.816503
胶州北,JZK,True,True,True,True,True,120.055341,36.396534
兴和西,XEC,True,True,True,False,False,113.813401,40.849175
颍上北,,True,False,False,False,True,116.21957176808992,32.684359739601305
岢岚,KLV,True,True,True,False,False,111.581095,38.718571
王府,WUT,True,True,True,False,False,125.010178,44.875877
芙蓉南,KCQ,True,True,True,False,False,112.996508,28.033427
金银潭,JTN,True,True,True,False,False,106.301025,26.399189
豆庄,ROP,True,True,True,False,False,113.847015,36.729702
歙县,OVH,True,True,True,False,False,118.411709,29.866618
廉江,LJZ,True,True,True,False,False,110.297125,21.615109
大荔,DNY,True,True,True,False,False,109.92587,34.834516
桑植,,True,False,False,False,False,110.10326097290351,29.361405039599823
新寒岭,,True,False,False,False,False,123.528748,41.176163
向阳川,,True,False,False,False,False,132.335773,47.307958
升昌,,True,False,False,False,False,131.375961,46.728283
新都东,EWW,True,True,True,False,False,104.193891,30.799564
烟台西,YTK,True,True,True,False,False,121.230609,37.53789
黑河,HJB,True,True,True,False,False,127.500674,50.233464
威箐,WAM,True,True,True,False,False,104.557274,25.537542
凯里南,QKW,True,True,True,True,True,107.889824,26.515165
重庆西,CXW,True,True,True,True,True,106.437376,29.501149
蔡山,CON,True,True,True,False,False,115.819664,29.883596
坝梁,,True,False,False,False,False,109.771301,41.091045
贵安,GAE,True,True,True,True,True,108.932129,24.725519
隆昌北,NWW,True,True,True,False,False,105.291143,29.465401
缙云西,PYH,True,True,True,True,True,120.055877,28.677338
平安镇,PZT,True,True,True,False,False,102.109184,36.505096
千岛湖,QDU,True,True,True,True,True,119.044151,29.601978
红砂岘,VSJ,True,True,True,False,False,104.063972,36.607929
东元庆,,True,False,False,False,False,112.939476,35.570473
遵义西,ZIW,True,True,True,False,False,106.94876,27.703277
杨家店,,True,False,False,False,False,120.000679,40.694687
宣城,ECH,True,True,True,True,True,118.774244,30.947311
绥阳,SYB,True,True,True,False,False,107.745409,28.572447
长垣,CYF,True,True,True,False,False,114.659746,35.210965
石门子,,True,False,False,False,False,121.57445369226336,25.261471512219096
低庄,DVQ,True,True,True,False,False,110.71566,28.04925
武威,WUJ,True,True,True,False,False,102.62399,37.904082
恒地营,,True,False,False,False,False,124.970222,48.567493
树木岭,FMQ,True,True,True,False,False,110.227142,21.998127
叶城,YER,True,True,True,False,False,77.472678,37.891749
沂水,YUK,True,True,True,False,False,118.727729,35.643508
塘沽,TGP,True,True,True,False,False,117.641563,39.026852
小岭,XLB,True,True,True,False,False,127.321899,45.334164
长宁,,True,False,False,False,False,104.9354670283244,28.60149617076385
西来,XLE,True,True,True,False,False,120.436783,32.116245
砬子河,,True,False,False,False,False,127.705673,42.519047
大田边,DBM,True,True,True,False,False,117.85343999668406,25.698932641878844
涡阳,GYH,True,True,True,True,True,116.239914,33.487988
南召,NAF,True,True,True,True,True,112.740711,33.439553
乌兰浩特,WWT,True,True,True,False,False,122.063621,46.071186
永川,YCW,True,True,True,False,False,105.901099,29.340873
鹰手营子,YIP,True,True,True,False,False,117.662453,40.549995
曲靖北,QBM,True,True,True,True,True,103.783544,25.589168
新坪田,XPM,True,True,True,False,False,104.629517,25.413803
桂林西,GEZ,True,True,True,False,False,110.266694,25.353933
云山,KZQ,True,True,True,False,False,105.794388,34.759388
六道河,,True,False,False,False,False,127.078262,43.934391
土门子,TCJ,True,True,True,False,False,102.956886,36.290279
方城,,True,False,False,False,False,112.99155,33.263653
榆树沟,YGP,True,True,True,False,False,125.831696,44.645754
金刚沱,,True,False,False,False,False,106.109856,29.142754
荒沟西,,True,False,False,False,False,128.371902,42.554802
桐城,TTH,True,True,True,False,False,116.978542,31.050584
大禾塘,SOQ,True,True,True,False,False,116.108269,25.397621
南岔,NCB,True,True,True,False,False,129.281177,47.134258
汪清,WQL,True,True,True,False,False,129.740752,43.33217
一面坡北,YXB,True,True,True,False,False,128.075821,45.064014
马龙,MGM,True,True,True,False,False,103.622589,25.485655
普雄,POW,True,True,True,False,False,102.650032,28.514626
二井,,True,False,False,False,False,126.529327,48.35778
钟祥,ZTN,True,True,True,True,True,112.616279,31.176021
武乡,WVV,True,True,True,False,True,112.853603,36.855725
赵光,ZGB,True,True,True,False,False,126.732002,48.06258
忻州西,IXV,True,True,True,False,False,112.693563,38.442948
陶思浩,,True,False,False,False,False,110.93087,40.658703
金山北,EGH,True,True,True,True,True,121.089345,30.893528
宁强南,NOY,True,True,True,False,False,106.287151,32.819171
通州西,TAP,True,True,True,False,False,121.075127,32.077256
槐荫,IYN,True,True,True,False,False,116.90745837507174,36.65756173442624
高邑西,GNP,True,True,True,True,True,114.584104,37.619041
东阳关,,True,False,False,False,False,113.48527810595674,36.55105357224135
三道营,,True,False,False,False,False,112.296127,40.992729
德惠,DHT,True,True,True,False,False,125.717517,44.533753
阿拉山口,AKR,True,True,True,False,False,82.57306,45.170898
沁县,QVV,True,True,True,False,False,112.705182,36.758684
滨海西,FHP,True,True,True,True,True,119.826306,34.003452
华容东,HPN,True,True,True,False,False,113.143325,29.37632
永登,YDJ,True,True,True,False,False,103.273033,36.720746
铜仁,RDQ,True,True,True,True,True,109.204216,27.740711
红砂坝,,True,False,False,False,False,113.212265,40.683178
火连寨,HLT,True,True,True,False,False,123.740311,41.36071
吴川,WAQ,True,True,True,False,False,110.768902,21.508932
威岭,,True,False,False,False,False,129.561798,46.865116
迁安,QQP,True,True,True,False,False,118.692952,39.9256
什里店,OMP,True,True,True,False,False,113.941666,36.690281
宝鸡南,BBY,True,True,True,True,True,107.231854,34.334712
乌兰察布,WPC,True,True,True,False,False,113.159467,40.965045
猴山,,True,False,False,False,False,117.029488,40.815498
太原,TYV,True,True,True,True,True,112.587469,37.860262
黎城,UCP,True,True,True,False,False,113.39235,36.51501
五常,WCB,True,True,True,False,False,127.142873,44.92138
锡铁山,,True,False,False,False,False,114.886551,30.200503
铜罐驿,,True,False,False,False,False,106.395348,29.300163
邵东,FIQ,True,True,True,True,True,111.747574,27.274152
溆浦,EPQ,True,True,True,True,True,110.577767,27.925646
新江,XJM,True,True,True,False,False,101.837181,26.159349
白沟,FEP,True,True,True,False,False,116.024239,39.120583
榕江,RVW,True,True,True,False,False,108.524285,25.932153
大武口,DFJ,True,True,True,False,False,106.39343,39.028049
南充,NCW,True,True,True,True,True,106.085912,30.807854
哈业胡同,,True,False,False,False,False,109.448929,40.624924
平河口,PHM,True,True,True,False,False,103.9670258668221,22.515315057038062
长安,,True,False,False,False,False,108.814893,34.142253
敦化,DHL,True,True,True,False,False,128.24179,43.3808
穆棱,MLB,True,True,True,False,False,130.360129,44.612934
永济北,AJV,True,True,True,False,False,110.4242,35.027683
荆州,JBN,True,True,True,True,True,112.212768,30.369891
巴东,BNN,True,True,True,False,False,110.345027,31.044771
